puuid,summoner_name
gDAnIXQR5Tlk-9WhRIjVNvac_2Eekk0zvWL5ne03VWP12gDTUxrS2GYKplEy_74BgGL8MYAmIBvxdQ,Unknown
wKMCs_lxnYR9mnhU2RJLHvZgcJKFEMobwx_ucGGm_d-ox8BzrH-KOCb-l-XD9dXSKZ_kideLW_Y4jg,Unknown
zY1bfOmtkPM_6VO5shi4kByFGq4glry04nrhS9SjaLLz_pv62h5LRFhpH55CO-ZPxdxaBh-MoJK8zw,Unknown
bR5gTYc--f4S_AGaVS7q67qXrynwpqLJC7KCO9r6O3n3k0KR-ApeNSxkjmAT355z2WiKv7jpfa9zeA,Unknown
YbSM-U8MGIcPJjMxvUMy0KVJOEULRq2fWvQVB4Qe_Vfg2jX_ZQ7PG4Z_TszAo9ChHqFCwJMnwVzFJg,Unknown
jEyKzLE4Ufy-BTKhX0bE3229VXCA9Umqoiv2fjXuN6XagUhcfAPRUYJMHZfJ1a9_WM2aSPPKnZFAJw,Unknown
bV3t6nWLySp82zNSs1tzieXpmYv9fQBBfvTXPKuBifTy7AP27HpohWquvcIbBZmptEfK-e8ciEz-gw,Unknown
w_7m4ecoYkLxMNv21TqptIwfvVfXS7P2BpcX9Mn6vu12fwdCwPvNNwR0CNwdt7bxrSLiDX-oRVYZXQ,Unknown
FDf7COLWHuwNu6csMCexFe2Zb50NekwBpp43_zUKI2enZmJeX0KhIV7Uy7TxfdaXuzOqSCdjDfjfmQ,Unknown
sISzp2JlG9BDCOjbzPv7mvHrtGljMzfGLeMtxjmF6Zg_7kwxAjZ_tq-4g6_zVBSy5bCZK7nYqlMUuw,Unknown
0dOdlSsEHWMJE0cNGVIQo5jMZuVcY67o9-j93_Odcbfnutk5BSMzkMPjgtDSAUV1jRVLYPZyW3XiTg,Unknown
aSRibkJ7Eu0SOt4sa-MVtSuvEIg4K8TJ1Up_21ZQjuCNp2_-M_bSmCWhaLSQjaj0lfrnnnNMb-V6WA,Unknown
jkMijEjjxH8k2VGeVWdHyDFSeTPqp9qsXHlH6NguYpvW9QhAjsrKLzE-SNHqAUtOlrEzPmvcaYydTw,Unknown
ZjxKsYoNO2U72N5zFpViuZ1L6jsqkW1LD9_48kkcB_BYvuW8EWnL3HPpJ9s1QgQCmfIYNQK7tdaqzQ,Unknown
fXN0V71Srfv3jItrcbwYncN123i5OMfuHmA3QZdJVM_Ukcjzha-qA9G9YCmirVAoYTEO1sgAjUngMA,Unknown
M7BTuWLdDANlqcd13-Tx-KatCQakF8lH8GCca7yTOn0Seo3PqkKAOb73W5T2PTbJNZ_o4kUV6fo0-Q,Unknown
FgKhbwxIs96P1gFyV2gh3Qzdo-uRae3xeNNA4-uNCbBsu9IBwtFy-a7R9J7HS3qitSWYff2VkA3POw,Unknown
mh7tBQMrvSRNGPObWtfvKpvyqMp-t6pr76JUrRC7mW5ygb529nl1jWJid7u4a1-CnsL_cssMUNKpLg,Unknown
CqkiLDEgeINveZn9CdOqCBZmHHuuTSpk91bZRlF9BeeKnn7XOFpchExO8B76J4zgAYYTaCtYcICzGw,Unknown
cIJlgQM8wnSHCxqo8S8JfO5euHWkyU5YVeExKQl1bYVEl3xAzw__8ekk78zrSIUETorBVwNHPYziAQ,Unknown
BVrnNfiwddHP_mSRubsAZdSmijRVc5tDpd5_rwhG8KbYrZpvDsHWcwTyBt1Rcepjt7-o65Kn4Ow-MQ,Unknown
odBLBlWqhvjidcttjE4GQ9a0Osq54oi2yApDk0JOUvubZjYOPug51dXpA0fXq5dtOecxYqo52uD3eQ,Unknown
fzP1vm7gLRfelypHNHGAYbs4ZcdHZK2lVPbxpvcSLNG1TUyQ5SSHhRVg_vqJzX9fEnLTm2i_MOEOWQ,Unknown
NJpy0fsuAKQfaOUX6lxv2l5lhormiunRqox8Xx0r-ndOvp-FTq5xcSE2Vxa8SmW2UoH8Jqjl2iBywQ,Unknown
WqpSg-CYtubxmdW8oqZPAZoMNuNZ-2Vi06UmsigfvLMpzmYQrON32meYkoleYV4JSc1VuGK-27s1ow,Unknown
h5Hp_JQ6PnE2rqN0QjRExjOQKB0wLTpH8ApO_HzG3W1Ts-r97hWy5VuepVinRTJVnfxk2-GojSOrJw,Unknown
LQnNZy_CVfPJTwF214ILrk1HH9ukBtoZRnmbUnn2XS-hY3nCPiDGycjPdi2n-4C9RjsFcHs6E_ryuQ,Unknown
zRQfv6Ub4RpD--kbAqG8w1BYxfKQtiRdCezfLfsmI7cIR2RM_kBTzXlkmNW9R-pqV-QhFP0et7Wh5w,Unknown
GVrYLTfz6CQg6m4MhDA_rjoSVKYP1UCGn7rjoSHNYvTRAnMLakhUXd1CgRn3hmmqfZvwTMj9ZcRZhQ,Unknown
zXV6FkWsiO06_Js4xaFol5R7voV3F2ZAfULcFPLvyfv43rXELA3x_n7PTJri7a1WeAI31LFioVF3kA,Unknown
LMKl5WkUa3iFkuY2sKxF4rkuxs8Csw7cN-9vINTkxoB3KTh3A5J_3Tm3p33UAlyPJjCcMIa8dqqdeQ,Unknown
PBSl_frY2tUjBrbsKUZm5t46AopvyOXl4GydsLg-_KPqVc2WPkuuW-a9iXRJjQkkFK-Ci7wyQQtclw,Unknown
XBUbvUQkBaWYB9p7aeB_7vGr8KiAdhtPDXSDf5Y74LJf68zonkA8HFmTaf-FdWVy84ehESStZrUuSQ,Unknown
RZ4fkLaGz_rcb4L-9m1hYV-O7m0IkUeibUGIQMVo1iYkHxQSOiE9ZgchgdrR0wDnNmWC61RzurxsBg,Unknown
ZVGdYySg7Wr0EzRkCY3WmCe-rGOzGFO_92BK1lvMSnQySXvh4OH-VHqgMntQZM36DDYHzjvM0BxX9g,Unknown
vLlDPP8ogsYDqECb6rg4v1DkNCzLM7d4XfjtkCCfVN3wGrUVuRohIDKFiC9eS3J3xY3hb3SU3mWEFQ,Unknown
Ar3v0_kWk3jZ2fm5lWBJgpQV09DKyfdNWip5vMp2H8jWuSs9MsE0j3hD4_vm1Wp5ukGMs0XAC9BN5w,Unknown
XozfVL5nXmi-gc3ASNmTWs2ZIR8urctOv7TfvZqzjXj2WH1Oe0aKKPoKqOY-hE57VGDGVClosYr-HA,Unknown
pwZpoVuEB23PRyaY-EM3HUXOaYvDqHgabEIwDEttGg52dJ4KvtyBFnet3iqgl-M4v1lmnhwiymOLwQ,Unknown
sejH3fPo6arYVG0rOF5Lm8uvighD0avGwnUvqMV59ts5UNEOOHvbmyo-_NhOmDUo1-UUENzp2r00YQ,Unknown
-f6kTQ0J4OcP9-lU_hLOFbEz_4QQKiMLwUE0g7Ce85XrYVx8X_p4wx5Ei7hCAd0mo6Kij7RKQRotzw,Unknown
TT1ABio15jxCzLeYOn1fKPBzfQQdC_bKTsUo_stQuFAEf1Nounbt_Gs_Js6xcaClDK223O-NtI7HlA,Unknown
H3QmVsrc3URf6-RwhjW_GPN_0Rosebfd_UkNv3rDwTCH_FiZ6FiEDU59EfzCykzzVAqdp0Wh78CA6A,Unknown
DNAYLXtNrHH5jH8P5bxTLevsD1Puw_QvhfKleleXgbs2Rla-X9aTAsPuSa-rr2twFsewcjTz6v0vTA,Unknown
0YzFqfokgK6Thrno1H7QJLjFDlK-k1MBxa89G8foP7WpFRE7VCJA3oR0qJp7DSNAES8NfK55GlQu9g,Unknown
fUMqvmZbEPz_UlkkhL1QhtFCG2_1QJRuY58JRwTbNYSPn6SwsBFEPLTs_SMegqEvDuRzZhIDVsmxWw,Unknown
_AbM-LJj_QQY_74E28KbqB1xMGrsJZA3wQTKl3QGuP21gDBR7w1Q3OuJZ4mM2gVlX5FiXskAcebuzg,Unknown
zVxABVokYrhrDNl31G9NlYrDc2vLq-cbGva0ZXi4GWWIw0AJhfSw24F8yXB-j7eislOFvL8SRSEPYA,Unknown
G8zYN6XzQ3IAJQOk8RPYLZc_1NweSLGkgH53KjTBiN5NAZBKo4KhB9C9wvEDzm_91LQ5RLkz2Rx25Q,Unknown
3Ph2EioU9b3xdRM5bNdfKhl_EmjxUNLUH2FexOslRlKMI1Lfn2h2af64qOjhnIsO6rSv_5TSm9k80w,Unknown
KtVI6AxvSseS9WDm2kyIXfaYbAsIEHNiI6Jr2Bhrk46Wv_AGxdx7iSP-Zmy13V3W8_7h0H0qnQzQdQ,Unknown
AWV47LuFhVeUypivDEmm1ZJlI_D6haPAiIEVJ9Ze-CUQn8_8vLYR0cYggLoGgQIGAmDcSMwkb5KjIw,Unknown
0YWIl_7AVbt39IYeiLWGqmqyWw-Wd7Is9B1iDoSxMejpnjh59fIRjmIUh2tFVgudTKF-jg-HsHkzqA,Unknown
d8j8zDWKIPwsv5J08e7c3k9I-rc0Z-k5tqiVRfNtIRO6tmjGTR1mHJ0YblYW-1-xkfIyfghZTxHEEA,Unknown
_iKIsCJLUeJPtQJMcrr7VWX9XAGBIHjNYJDD3-oJaC4NqATiMjcRGFAPvZh4q2YYe19O4C0TcCKvUg,Unknown
VLmHrCXOcItBFQgw5ksxd8GydNMl7GVomQ0PdmAsghRaww2A0KQ8NAeaIb4aWR8SNPVbuwowcLYHVg,Unknown
Y7SvyC_x1ZMnlbsTfy-bK78WTH4MPmHy_baro-YtNOnoCYfEqILPZqhEYGbgmHLL81pRiv_tRP2jqw,Unknown
crttWoyVZXA3MAUWt4WNdZAiyIKik62MVK5Dupu_GqlpUrajofD1Y6Y4R8yl7CTZp75wsssO7wIa_Q,Unknown
ctYVQg0HBDoqSIU4AhhZ4-nNBMit92j2Vab6x3hZqcSkOdpDLDnbKA98Y8zwswryiIsAKVykZE-qRw,Unknown
pNo5wohBiri6xQKLq_zpufi-DVUnLI8e0pW4G5KWFTvRzWGjNHLuuuXRZqoqxhvcS04ULApU_sqn7w,Unknown
3M1W9ceh_KYskOZGsHat9oJs5ckiywWRRbMLyisdI2uNB2ew9rGNHjZaSfYOgolZ2Jq2qbiqL7Skug,Unknown
uprhtTjteo7llD3Gr6rq2qrXTSrCuNbJbivA0whlnwm2DFdU2KMXwU3Rz5nguGZHX9pNKW7eVw05UA,Unknown
c5_PVLyd5WUXyLJxFSu1NZAjfSwrBUT2mBKnmrDEVdkAJKdOUSsTJo_Kqh7FEz9hPRvKC6MEbaWoRw,Unknown
OEbHLSJdfjZT9OZnb1yro0A7j0OOmZo1VDFpU_u0Fdd6mpb2uW0Vo99wHKGArFPhm8ND1YHp9DUdvg,Unknown
xWYDWgSpolJPjvY4Yb7Mb1r3CmD5XAYe3dPro_myJhqF1ukzxLvAect5GrQShSgsbaJjSDy3mi9jiA,Unknown
K_ZZSKVqm8YQHqw1KhiSm_gcqEkbomCA6KjKQO6mWYbFMMJYSWipm0MKt2CML4yu6TCEzxD3EFHj6w,Unknown
O5XV1sFIhr46X4jRRPPM31zyFlVFepwOplHTnCx6XEvl6cQXbgfeOunWOB0BF07VbpXkCei3x9JatA,Unknown
wJvMfKxegi26MYidZZ1cvsNIUYqdyuPKNwNm4-0lPKMWOtlQCMqyWERtSkJxh82JeB8ZCrOudFYb0Q,Unknown
_3Ogwc5OSVlxUATPxEXQKQW3eNpx0laPWPKaB9iGw8X3k99cWLPz4nXXfaYRyeTyi2qu_jQoZBdAGg,Unknown
2xd5gfbslwiU4uDsCmJknuM-TvK0Nk1yj2phdOIfWu7WP6Lq4T7BOwPemiKwfSgIbx2jt-CIqnuonw,Unknown
K4m2TeU5DRqykriyeQyLBscictG8Avqk9TvrLVFiy4ajkv-BZrm3GZhkAlCUPAaRB9Bo08dvADOoWA,Unknown
159xUtCzVV-HoEp0eg5OiZjM8HOEuJdB-tSV8-19f2ZR3oRoLfU79igqXiTo80OzT6eC5UwzBfan4Q,Unknown
OYIcpH3EN0mf7ILoJdy8IUrWc5VwAeh9gVL8xri3p2VB7dsqgzFInt7QAY6YZCfg0Bhf2dKZFzNxGA,Unknown
kar_aRVa3nwMjAuNOiTACsmG6ZV90rsB9ErXNvS3YQEStQ2a9LwReUDr9qEJYF3804pnWdzXW-TuUw,Unknown
H4Po65xE_Pv74AmtsyBHdqmnfJdhtGCitAB9KqU90qJK9sljvnIH1-YU6NAYGRN2Omw-GNL1WyY4_A,Unknown
aU2xZzEjv1ikV0MJ8cjUoKfm-JD4Vwdpr6xbdIfAEiuZLnin7PuXDWwcFoS1S61jDZ7d5pBzg8WV0Q,Unknown
sImbDwD30rd--dve26BDPuKv-l-67NJuFO3N_NgK56FReghlkZ0nOVlhKHZaH6_ZGu1poXQV64gx-g,Unknown
dexPfPLUhGobrp8O4HJbNHTLtczEeR30A4EBt1DZAJLtBwCRtdDNW3N1R2Wj1T7KFfDJlbPS3GPPTg,Unknown
NFRX7Jpf8-RdlTEpE3OZl269wQDTdIPMEORAh77-B4idOeawSnEDXH5Emn_yoGQ77YeBaD_A-0gE0A,Unknown
SVFxqoUYNXF_-infJ7_RYqO87-hkdA0ZR31m3hbBQVJQe64I0dv77F0ye4Mfs4oR8YbsWE522Bq9FA,Unknown
P4b3_Ln_QXdnuZx6Zm75uUy3AlyxT2j6nN0i0MD3jBe6qTxyMlc3XgJbTQV6x5TNq4Dt6Th3Wc1u0w,Unknown
-8K88gj9gwflb3OEOtt6sP0ma4xzjQc3GAjUTCXMgKxUVUjIQE_i9XbNMbUXmyk5bQPWAXIMDeM_ew,Unknown
9wlNNe1hj4oo5Cp_La1mbS6Zut4QRebBVvlo_PoVW9hGqNBIRGPUwbRcEEDs52xjWo9bQVSz0g871Q,Unknown
OiuYg12Ur7ZQ0cLCRmg3qG_O-gPTggIBoClsVmmVlMTvV2I1-8ifN_aXYEXGhZNJtCkQqWNkr70QWA,Unknown
R1KHNQjG1jbB_A5nx5_34r9MvHipscuNh9OvKQ_agZP5pw0C6g58xliqcYEifRshqYpU7Gm3dBRnOw,Unknown
hNXETeh94GMtfNNHdjuyn-R0EZgb_FycniQUNWKoNCPtrtlno2vEnfo1tIlDci92XebUyiy8_8LrLA,Unknown
fKKWgaRJhksPN0ImuZAR4GcfxAOQlVxF0kSLkjvHI6nL_mqyAQVvtN6I0AQtHwlCH19a3uOS6tCefQ,Unknown
bM1sP3poZjFzTSLieGgJHcQvsDKxK403RVlq3lbiH00FiNubt8YYjUmTGVLqL1vfYgUC9dt8RHfZ3w,Unknown
QS4RGSaIFK8nKO8om23Tp84f3dJ2tHs_LGIWSVP1fXtr_03e5mRXNWXxmeBSNo8_hbkmUNUhgF9J4Q,Unknown
HRiq4Wk3RFcZnmniHah35LJQ16_NyGtisWcyNYl40WKXYRv-8mXnNSqiRG_TyfRBJHlJ_A0rqsvJMQ,Unknown
JdWFEsfTeYCtSaE2MP1HGAo6KKkLoIFmxxCHWBsmGi2erJETav6rxosAK_OLVH-HCnMvzCKbCMyMIA,Unknown
r8u9WpiMawGo71tMC0mj6dfxB7vnqjrDzNGtBb1GJIYj8CLwhBJTkfh2mPAPr3QsC2H8mA_VK9Hk8A,Unknown
qi1j-wALqUwWQalLa1LbfiB7a1fyOBK6BbDJIGI6iAdSoEOjm5ecNq6RFx3uZzd0MrYnfRgg-Z6RZg,Unknown
XGMXkUv_vtnbgFIXKqpb3cNASTBTFr70JOi4w6XVGkLZ3KFVGqYBzfn4NB1v6guDk9XvPOZX8iqpmA,Unknown
scUC77SoTpgxoFvt2jRpGqzE2WS6Rcx_nH-sxgehRNV2n5knYCZdqbFX_C60A1sutoDbtqN5NBnI-g,Unknown
Kyx1jkLO3-URlripdZb88_SvJ7LXCq9_vVBvs2Xeve7JT9nuw8w7JbxMXXyQc13_MQ7XU90Xon7MOg,Unknown
ZLZfo1HzNrg2XsgqCzz1fXNjCeO7_Vpq_sm-fm1lDlTn35u5StMxuuu7Xs-OjL5RMVSbyk9GjdVyiw,Unknown
wQ5flwhEvYCYHhOu0koN_s6hVdGnCmskZ4v6XD5zB_5-HcAVbHNUYgIf9P0lZujLeIQW3KHbUL85tQ,Unknown
2I6qqg24gFNrYM4Dvz7HUOxIi7AflZSDOv_YOCgKZo6PXe_tMyIxuPpr8Nc6XPFUThcIINwZjBNKeA,Unknown
MnpRKXaFTJePZ6g2jEFfij9MC04s_C4ohOdIhyRRpnzvK4GOexJmfUxGDUFfFIavvq6X3ZCMTylqMA,Unknown
3iLJ6-fyJ5kWcawWkK9Bpfi5wnrIX2d7Lx5eD8xXTqkXy1523updcHRlap2O3NcoquK8DHkFu_D7AA,Unknown
SUJ68w4c6rOyrEhG7r68DfSTacxbb7GgUgUoUvSnn5-56HdzXcGB80-KFW6PbhEjwOk1ibhq-MqatA,Unknown
xmgeSYppIdk3mbrplyT0HUnwaAo0gKOCB_AnXsKMVKcyzrJR_2ulHm0jyE5fyxd8Xa-LisvFg3vHzA,Unknown
A01vCDv1I-UoLzkw8tHAzayYr2jc2Z8aQk777JQODzsO_vl2T5jNPZpIHt-QDYtIseo31ZgAepuIWw,Unknown
B5csBSZbaqUqSljy9ZJY-hNaU5nYRqIcxOApeNfrPKcHddjtmrbXpXFgBtI2OSsUq18rI4yYsiyHXA,Unknown
ZPPghbhoFRSvMUkJ1f7MHtxNcBDk4FGFDZLj_9ModaIHD6Lu0DrZYOqWQkBN6V1oXLVMoXThv1C98A,Unknown
dHUut50SWaY2k7RV5NB4wnGudhIXd7tiy2Nwuk2qFGJ8ID8f1_dxv1BusX90SkuBvGkTeHyK0RoXAQ,Unknown
D7MLsSXGCw1LgQ6a01-Nx-h7VzPYUcPgK6n7kN-sc1bsoF-d8P7I5yVaNbGwdGN5OsA2w9Z2NG6HxQ,Unknown
oZSycYHzwWM_7LkhY38K8w-ranvSJJ-T7umeWcZvzI2s95pdJ1l_r66Zl2acK935rni0Mk8FHG8n3g,Unknown
BkYlrX75ICn6HaU8moa4r-n6iA1qOXpOF23IVOr2fDqJ1LzL7_oRBebZic1uKhrqgWmdfUyHT48zPw,Unknown
dmHmXZtboP4j75zLvm7C3CHDeUNc6cQbMUp_IubQML8x1j0m6P-RJ7PLGFcG1blyYMx4xpIJkNFNvw,Unknown
rDKoQI2fO6N7GBJN97pN7EKmxNsNSXkr8ZR5kyQWkgB-OZdnD_1BzLfI8gApBdpADGR76jdtx7JAJw,Unknown
n9JtFTXEEI6z_Ko3b1JjsoGQ6DwZ6KZ2v9ULz9YYAhTk97vW7iBRekjib_1PbYrXiW-kjEgawc6_HQ,Unknown
BPWDSgHBH1NX93KXuGc3StzLqEmsXSED34hTHfUYpU30CmIJw1v-QUPZX3jBEIwTAxGqIaSBzs1Ntw,Unknown
iO5nVbudK97TlirMmXGNSYjsUZ9T9SgCxpUJBIjTKP05ylveForAkNimYkLpmA4D3f3cYSclKcY5zw,Unknown
ReTyZpiXaEsX2bVQTcpSLDzbtu62ytTMmeRt3tJULYGJgSQrRjH_6IT42HjXfdlWqyLmouUdnFOOGQ,Unknown
AzMq9RCDUqGseEJ05rk0YIzE1LKkAXQyrrXKp0C9jIq2dgTeQP3OtqhXfEB3M2-OXrFw0k82bUg0kg,Unknown
a5yrqDB4qF_Oepnl-_kcjLFu_ex8SlYnx8s90SucxqiuSgGYCQHFcMVrvenW__J04T3ouwCoGQpJww,Unknown
KqolimvkCDtTr5OK908YE0e6EbLyve6nxeEuPp7FAh-Fl4eE5I1X6Dx5rqnoRqjB7IUuW8hDFYNeMA,Unknown
31aapQBM9g9KX6iDIp6fmKypHjigyUyYtIc4iU7tTAs9GSm5SpNkyA-4y6uoEpebsUFmB9WCk_Z9FQ,Unknown
bYZTQvq2h0goIFSWzuMWfZ9TlcLX0kjhmZ-7MkQU4yOWNTWypgzK6Y3zcaJIQUDUB2AAons0HXYPDw,Unknown
3HC8IMv6xGYMUV4typ6aPc4W0Rld_6f7JKaM5Gnv06Lb7t-QnaWg2eVtlqMKioamMiTmxE1lnuy8Rw,Unknown
2cqYIdcss3lwo7H7gcZBObEWowwjrh0MXgQHNKTTkKYnZbYmfOLBiswvhY8shavDmSFy9vzfm8I6yw,Unknown
Y-vqxurhY0fyaBFlCeAJy-fxCWXLKfWaK-gSWDNDt5_Lgv03K2E44z4h5vDwiB314il7ERZr0gOghQ,Unknown
nlGYwgl5qPgGd83lkXaSloYLAxUaEGuwBBM8LleyMjJLfToPfrvw6UIQ43LBuE_0mnm0WpeaIsFX6w,Unknown
U4ecnSZOLR0I52hkUNf2UzKIS3XZCSIeCe4umsRJYxvSAFwE1Ho1po_CnFdhSE6ZSkR3LJnmabfL2A,Unknown
1t1kob7un-VnG-ghgAHc87BbJNiAD1P-X22c-gAxCTnLx9_JvUr2G7keARPIWebkM5w0mpeLLktDVw,Unknown
0t9OtOqiskl93ptoew53ZMMm1Oy-OwW_DsLagoD-gokSA_w170cvYoOSYwxjzaStZjMU_xHS2j-jlA,Unknown
RLp-WR2XbW5Zje3EOMFa_rAeDfZHtHnF11_Fz4zct_DOV49E5IbSTbW4BQXTb9zt5TCrYntAd6RAbw,Unknown
X3ss3RPgRmR57MFDFVzC9o_ZzpARHPFZ5cyycR9WDg52kiNDGoj1Kpog3aqsSghVrrItrR0ierBv4Q,Unknown
7SlEXc9KmOcaCwSvvGR-wxP-g5n64TnvaxSgptV2pzZezEKWLXOJevccf75CGDKjRWmsL1KzpumlnQ,Unknown
uPjnGcy8113TUBWwdAWQfMd2gocAZVMLcSmpWMiksj9IQdyfu-jQGtM16ermRWr5ZUkWEUHjAvVOGw,Unknown
oZDuOuVoVJby_QdR9goTiP48zB647VDsykXBvZG5SqBGKjkdJxlaqq3lRrUCOxWqQ9fiEwSgzODSxQ,Unknown
_0fGbwUcrTrlE-Z7CfMsGzflqKiy1kQCjJQYHKK6G0ccizPgHv9tKKYVNExClUi5y8bqytr15oZ-SQ,Unknown
KzIPHTORLDqzCIak0rrfuyUCqR1M0r16_fahbgqBjy2F3uJYyRCyLtalYGMRsbMQxgoJ1ePCMaV2uQ,Unknown
qlfHeZ9Wvt8tCo3_BxKC6CwnpkoJA1kAolEkZUUUqsV_a0y53BloRrPc_TuMM8pxsKyAlhpzpGIzGQ,Unknown
u_ySMoBJmty8mHWxn7Oe_zsWuiJLQ5ajjXrBvw76N0OfNVUcx3WrrwOXXJqxR8XYNe_6AK4sSymCqg,Unknown
BFLYh0HMlsk7rLdXAVv3eiT197dHjkvqzLlqV3-25b09ZWsE_xVBJJkOKusWAzFDM4YYB0C8E-MPtQ,Unknown
TM729ipLCN664JaVaLsARJ3rLNrc_PRNwt-GKYSFKOj51DNBWL5vNBf00LxYNbJclFq5GJHkbOfqqQ,Unknown
Oc7CaXRdFIOFjIGuol-40GgFlrlZwSR5sC1vCuCWI1KeH1pOnhxVRp4kVd3KXn4vtATUzQcPmPWSuA,Unknown
iEHRhqe7iR64nFz8nGj8sm1z_3vI0cimtmPTOWMfatCbwV06-BUPuCxMCeVzzc9JtAQ1sOQLO8kc6A,Unknown
aDpsQN29jEVH01MJtnGpT9S7X961Jw0PSJerhhJo4HvW0EBaVYWD3EVM9pZQtDkYpKz-oeURhUuDSw,Unknown
vrdiLpa0uN114NoUfRycdS_cHFydZS7AwojNuPcViqGM1N8VybJbxbW5U7Tug_OrOh6jnO_Zb9jo-g,Unknown
d_WCypnfduvMuGcaVmngY262TNhCn_IlWYinkpyGbLllIT4y6vGm-vZhIPcub34EhrqpQBSpWumTcQ,Unknown
J8gLaTSrbTj0hLx0Mz-pvidEOOvOoVSbQPgHA_ZDTBQCh5qIMit8q4GflgkDAH-nyaoKFsK2bTktog,Unknown
8hKGbKeRdXXS9cDLHKFXhVOWVM1YS2NLCKGTcYDhBD8EncshHDY2lr5jWXsJez4rZVyQZoYKiRFTFw,Unknown
8Jy8No8QwwK4G6ByjIoe0OLkLK-780gW1bCK596pvK_DSYb2pnOcIC3b1Ry5ji-ZpGkt2Lz7ARWfwg,Unknown
aADvNJ6w3LH64uYR0yk52WEmvUpyjQbZzNHQpsYnee9bcvRJjQOFLL5BTfBleQ5gLyVI-kVlzDghqw,Unknown
7YTCfqb8VmU3ANFvs_TB3UNehuWQHvIS2rjZQdJORBRUC6tYPvjyp0pcjMYTu0S7U6YS6Reewv11FQ,Unknown
sTUaYm6m3Lh8UWxR9itInYMpEo2tUC11rV6S8LYSIzuQsJT08VUk8GdsQNQXtr8eWeEqyb_nJGIzYg,Unknown
gYrcNIf2iEwHCE_zsy32XwLebMD7FbpzwFvQhOh3JnrhA2qPITyLnh1QdXW2j5L2LfH8NMGDHTmlWA,Unknown
7ewolRtOCNyDMYlXRz3Whr3XjtLGQf87LXMeNoNuibZJBBKAQqL-VmbXnbBhYMv4Xv_Mzczl4XeCdQ,Unknown
vvqDaGHYt4pLjWfIyyUScZ3ex6ZOQ0kP9wbJAy0YDmNeT4r4T8Gh-lQ6CHtDA50pck0J9WHpXXTBPg,Unknown
N_Oe9KHeoOkTsOTaicKOdV8VXBXzNCm2OLXiufZX9X5Bve6GxdehOtyhGXVcFrBZ-A3zewInPZnZXQ,Unknown
wWiqtbLp3AIn2YWo-mra1pHXGkpGGN3W_tufhyLaJ3bL_9Osrt44DH2gXmssnBOpnNOzKJogCr5W8w,Unknown
Kt36AkfYYtbzVHGM4iVL23rZGIhp_hbs241novQyWhE7AWMhEffDDx6gtgUwrvVj4j5nCKmskm_y4A,Unknown
PB3D9BpQc1IOATOgURxdtjtklO0O39m2tnWFa0Vp5jAxElr5RvJrp8KW9ItiApQiSmhUAaqEYsft6A,Unknown
xLIwtom_VZSYyMKmGNLIIuwEqaMGYF4GbG2KEgH7oQ7eZkvnnF_8IkOQg1Xy53AfSx5-dD1y6gTB2Q,Unknown
f6CnDBEI4xN9jExboS4aPp1FAE1oM1VsCvjni1bY_FiggbwyKezqqzkclOtF_W6inrHcghSh8MI-lA,Unknown
TteTfJvV7w-1JOU1qBDn2uSGNS5xAiHX4sfgOIjkTX241kdD77buVKrmh7yeaztyOXKYIXWREKLuFA,Unknown
aOhZvo25CV2Org0WPD0_rSE3pkCL-pVovrJTR1PwsvIsldkXr07moOSbpNUYk93Tod-clZenaT9l0Q,Unknown
jmIHGUP_I1Ed9FBSAYY5sCZ5lMYIvkOiShtyxrG5gtns-xUnckEgaWrNuRvys4MuH-b_uGDqtemCiQ,Unknown
MqyqTmh_l9n07mHu7rZPNawLWkOo2GSt2zei5tPvSIUuKkmGV3NRZX6XRNsWwJSwoHbZIsb8oRX4eA,Unknown
Zxe6M1JVuAzw18BcqTnDh69aAjzUw5O1kkrVAGd-IUfOzQVTiTEJVzGHhdoeoIYynlRxBifds0_QzQ,Unknown
ooTmyNlrQoZEJ2aobx1mN4sLe0SBaklMjjqFqb7fGvNEra0pZvvVbKtmFpD_sGOoZwaKQzOSJs-_5g,Unknown
mRI-PeaNu9rScdEPzN8Bh_Ce-PeMbZewR_cdIW1irVL92c9Ewo4GCPeoiREimMYl1hWM56FRlJt05Q,Unknown
qhn4xIoSzfMn6ScWw_k9WiIpDE1DcDAGJ0j_G3TK5vuU0wTVfUTTkuW1L8aXMhhqZBb0PdldXyITvA,Unknown
VGXOfBaDmASRsb8zafrFG4cgXCFNV-ELGoklMaYLGxDL5iQdF_aOx04a8reN511TToq_vV6634ZiYg,Unknown
F4pBcoMAC-1nEIziDJwVzzDJfMZAM_2nimIICi_Q3xiHm-h4DtlSuSy4Y1Y6zsidgwieXa2mfcE3iw,Unknown
kt136JijmML7biyse_3vkCa5wzZSeYi4QjJJ-w1wGbMtM_IHeR5uIbPXPvte45_AowQEUT6HntkZsw,Unknown
TaQ3pXaM7_BRkV3gn6SBZOHTYMzUdCoOXF6SW-A0RpUA07BHV_dr1qXzWQiwmIlgDFf2Am7OaLIolw,Unknown
EqPWggeUhnUlBfkCbHG-WOvTyD8tMtsqmPMkDy1ut5NrYFsHXhWWvicEqxdMdJXMsnHZyb457BBXYg,Unknown
Si4vLKcwe_oWT1gdUky0gplMiBHnvAawJfcgyth84591q8KsB6abANJ2z6abOjzCtRdqAv0N7vLtmg,Unknown
